1,1,1.2898666666666666E-4,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3899,2,0.31675385333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3900,1,0.3167646316666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3900,2,0.31683885166666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3901,1,0.31684956,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3901,2,0.316924245,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3902,1,0.3169362,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3902,2,0.31701794166666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3903,1,0.3170275766666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3903,2,0.31710480166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3904,1,0.31711744,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3904,2,0.317195215,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3905,1,0.3172726166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3905,2,0.31737684166666663,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3906,1,0.31738848833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3906,2,0.317462585,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3907,1,0.31747272,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3907,2,0.31755104833333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3908,1,0.3175661083333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3908,2,0.3176614383333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3909,1,0.31767335166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3909,2,0.3177743933333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3910,1,0.3177935416666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3910,2,0.31789411666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3911,1,0.31790746999999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3911,2,0.31800590666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3912,1,0.3180182383333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3912,2,0.31812937,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3913,1,0.31814064833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3913,2,0.3182335433333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3914,1,0.31824641833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3914,2,0.3183195616666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3915,1,0.31833301833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3915,2,0.3184371033333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3916,1,0.31844962833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3916,2,0.31856188166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3917,1,0.3185852016666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3917,2,0.3186768483333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3918,1,0.3186906,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3918,2,0.3187579033333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3919,1,0.3187703733333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3919,2,0.3188764416666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3920,1,0.31889638,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3920,2,0.31896745833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3921,1,0.31898182,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3921,2,0.3190750833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3922,1,0.31908567,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3922,2,0.3191844933333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3923,1,0.31919678,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3923,2,0.31928431333333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3924,1,0.31930382333333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3924,2,0.31939915166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3925,1,0.3194102583333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3925,2,0.31947805166666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3926,1,0.31948773999999996,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3926,2,0.31955326666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3927,1,0.31956540499999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3927,2,0.31966790500000003,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3928,1,0.319680405,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3928,2,0.3197702866666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3929,1,0.31978110833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3929,2,0.31994146,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3930,1,0.31995518666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3930,2,0.320057725,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3931,1,0.3200684616666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3931,2,0.3201332666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3932,1,0.32014420833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3932,2,0.32021810333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3933,1,0.3202310116666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3933,2,0.32033417999999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3934,1,0.320347265,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3934,2,0.3204269516666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3935,1,0.32043634,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3935,2,0.32051523,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3936,1,0.32052716166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3936,2,0.32060163999999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3937,1,0.32061421333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3937,2,0.32068933166666663,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3938,1,0.3206997316666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3938,2,0.32077790166666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3939,1,0.3207933283333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3939,2,0.3208744383333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3940,1,0.3208865416666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3940,2,0.32096599000000003,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3941,1,0.32097658166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3941,2,0.32105918666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3942,1,0.32107112833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3942,2,0.3211372933333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3943,1,0.3211487116666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3943,2,0.32123914666666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3944,1,0.3212544533333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3944,2,0.32132964666666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3945,1,0.32134323499999995,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3945,2,0.3214398783333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3946,1,0.32146446166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3946,2,0.3215774633333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3947,1,0.3215898566666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3947,2,0.3216905133333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3948,1,0.3217073833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3948,2,0.3217829916666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3949,1,0.321794235,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3949,2,0.3218713083333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3950,1,0.32188632666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3950,2,0.32196272000000004,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3951,1,0.32197306833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3951,2,0.32204685833333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3952,1,0.3220583766666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3952,2,0.32215499833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3953,1,0.3221883416666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3953,2,0.32230226666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3954,1,0.32231322,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3954,2,0.322430435,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3955,1,0.32244277666666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3955,2,0.32250656333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3956,1,0.322516835,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3956,2,0.32262427833333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3957,1,0.3226354666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3957,2,0.32274884333333337,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3958,1,0.32275955,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3958,2,0.32286025833333337,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3959,1,0.32287399666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3959,2,0.322941565,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3960,1,0.3229529566666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3960,2,0.3230272216666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3961,1,0.32304162166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3961,2,0.3231230166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3962,1,0.32313384500000003,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3962,2,0.32321485,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3963,1,0.32322605833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3963,2,0.323316605,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3964,1,0.323326325,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3964,2,0.32339658,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3965,1,0.32340646,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3965,2,0.32347791833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3966,1,0.32348773000000003,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3966,2,0.32358958666666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3967,1,0.32360232,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3967,2,0.32367870000000004,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3968,1,0.3236883016666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3968,2,0.32376614333333337,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3969,1,0.32377705333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3969,2,0.32385176666666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3970,1,0.3238628416666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3970,2,0.323931665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3971,1,0.32394282666666663,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3971,2,0.3240236716666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3972,1,0.32403489,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3972,2,0.32410063,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3973,1,0.32411131666666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3973,2,0.32419053333333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3974,1,0.3242235983333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3974,2,0.32432153333333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3975,1,0.32433995,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3975,2,0.32444839999999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3976,1,0.32446535833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3976,2,0.32463005333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3977,1,0.3246462133333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3977,2,0.3247470983333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3978,1,0.32476582833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3978,2,0.32486763333333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3979,1,0.324912005,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3979,2,0.32505258666666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3980,1,0.32506426666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3980,2,0.3251338516666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3981,1,0.3251532266666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3981,2,0.3252213366666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3982,1,0.32523217,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3982,2,0.32530600833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3983,1,0.32531646999999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3983,2,0.3253935633333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3984,1,0.32540515999999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3984,2,0.3254911166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3985,1,0.32550360333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3985,2,0.3255796316666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3986,1,0.325589845,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3986,2,0.32566053333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3987,1,0.32567128500000003,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3987,2,0.32574669166666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3988,1,0.325756165,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3988,2,0.3258293233333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3989,1,0.325841305,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3989,2,0.325920445,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3990,1,0.325931745,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3990,2,0.32601546833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3991,1,0.3260283483333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3991,2,0.3261226333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3992,1,0.3261323033333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3992,2,0.3262058783333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3993,1,0.3262164833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3993,2,0.32630323333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3994,1,0.32631652333333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3994,2,0.326408375,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3995,1,0.3264230583333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3995,2,0.32649812666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3996,1,0.3265124583333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3996,2,0.3265969783333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3997,1,0.3266213,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3997,2,0.326702715,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3998,1,0.326714015,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3998,2,0.32678255,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
3999,1,0.3267937166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
3999,2,0.32687190000000005,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4000,1,0.3268835016666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4000,2,0.3269836483333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4001,1,0.32701511666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4001,2,0.32710253499999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4002,1,0.32711401166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4002,2,0.32720541166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4003,1,0.32722105833333337,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4003,2,0.32732691333333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4004,1,0.32739810666666663,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4004,2,0.32749404000000004,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4005,1,0.3275047833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4005,2,0.327571525,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4006,1,0.3275826983333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4006,2,0.327686115,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
