1,1,3.4267E-5,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
603,2,0.11275848066666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
604,1,0.1127602055,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
604,2,0.11276208533333335,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
605,1,0.1127805785,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
605,2,0.11278343983333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
606,1,0.11278548266666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
606,2,0.11278734866666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
607,1,0.11278924400000001,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
607,2,0.11279116516666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
608,1,0.11279349316666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
608,2,0.11279857816666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
609,1,0.11280389849999999,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
609,2,0.112806044,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
610,1,0.11281012266666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
610,2,0.11281206166666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
611,1,0.11281882483333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
611,2,0.11282139366666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
612,1,0.11282429683333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
612,2,0.1128289855,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
613,1,0.11283378066666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
613,2,0.11283824933333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
614,1,0.11284110966666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
614,2,0.112846761,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
615,1,0.1128493455,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
615,2,0.112851046,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
616,1,0.11285298516666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
616,2,0.11285495033333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
617,1,0.11285752566666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
617,2,0.11285927383333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
618,1,0.11286245516666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
618,2,0.11286483966666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
619,1,0.11286787633333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
619,2,0.11287010933333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
620,1,0.11287195633333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
620,2,0.11287366383333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
621,1,0.11287850733333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
621,2,0.11288039766666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
622,1,0.11288236766666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
622,2,0.11288403316666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
623,1,0.11288654066666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
623,2,0.1128882045,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
624,1,0.11289187933333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
624,2,0.11289422916666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
625,1,0.11289703583333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
625,2,0.11290024333333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
626,1,0.11290236016666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
626,2,0.11290442333333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
627,1,0.1129095335,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
627,2,0.11291121366666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
628,1,0.1129136465,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
628,2,0.112915981,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
629,1,0.11292511516666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
629,2,0.11292912483333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
630,1,0.11293180233333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
630,2,0.11293528833333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
631,1,0.11293889299999998,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
631,2,0.112941077,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
632,1,0.112944995,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
632,2,0.11295001966666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
633,1,0.11295303799999999,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
633,2,0.11295481166666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
634,1,0.11295672883333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
634,2,0.11295877533333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
635,1,0.11296125383333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
635,2,0.1129633595,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
636,1,0.1129656275,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
636,2,0.11296746633333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
637,1,0.11296943016666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
637,2,0.11297111983333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
638,1,0.11297291683333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
638,2,0.11297447283333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
639,1,0.1129769085,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
639,2,0.11297900966666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
640,1,0.112980977,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
640,2,0.11298457199999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
641,1,0.11298672216666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
641,2,0.11298982766666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
642,1,0.11299167133333335,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
642,2,0.11299370733333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
643,1,0.11299620633333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
643,2,0.11299786466666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
644,1,0.11299990983333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
644,2,0.11300189833333335,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
645,1,0.11300389699999999,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
645,2,0.11300608916666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
646,1,0.11300782116666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
646,2,0.11300968249999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
647,1,0.11301159499999999,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
647,2,0.11301331066666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
648,1,0.11301559666666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
648,2,0.11301844966666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
649,1,0.11302050250000001,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
649,2,0.11302388733333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
650,1,0.11302781483333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
650,2,0.11302982533333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
651,1,0.1130335055,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
651,2,0.11303539833333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
652,1,0.1130388445,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
652,2,0.11304288183333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
653,1,0.11304527983333335,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
653,2,0.11304724733333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
654,1,0.11304986583333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
654,2,0.11306212466666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
655,1,0.1130641595,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
655,2,0.1130658235,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
656,1,0.11306772216666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
656,2,0.11306937616666665,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
657,1,0.113071273,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
657,2,0.11307298233333335,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
658,1,0.11307474333333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
658,2,0.11307638716666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
659,1,0.11307850433333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
659,2,0.1130803055,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
660,1,0.11308234066666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
660,2,0.11308414266666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
661,1,0.11308604466666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
661,2,0.113087918,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
662,1,0.11308972833333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
662,2,0.11309119433333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
663,1,0.11309317633333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
663,2,0.11309492683333335,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
664,1,0.11309665783333335,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
664,2,0.11309851850000001,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
665,1,0.11310182816666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
665,2,0.11310346899999998,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
666,1,0.11310518900000001,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
666,2,0.11310664449999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
667,1,0.1131080815,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
667,2,0.11310948616666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
668,1,0.11311114533333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
668,2,0.11311274733333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
669,1,0.11311440833333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
669,2,0.11311600966666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
670,1,0.1131175035,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
670,2,0.11311895133333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
671,1,0.11312078900000001,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
671,2,0.11312248016666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
672,1,0.11312408383333335,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
672,2,0.11312552549999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
673,1,0.11312714816666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
673,2,0.11312983966666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
674,1,0.11313224483333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
674,2,0.11313407499999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
675,1,0.1131358435,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
675,2,0.1131377455,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
676,1,0.11314014150000001,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
676,2,0.11314244233333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
677,1,0.11314456166666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
677,2,0.11314734466666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
678,1,0.11315073366666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
678,2,0.11315402366666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
679,1,0.11315873133333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
679,2,0.11316148566666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
680,1,0.11316325149999999,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
680,2,0.11316484566666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
681,1,0.11316650166666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
681,2,0.113168013,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
682,1,0.11316997416666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
682,2,0.11317158133333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
683,1,0.11317342233333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
683,2,0.113174962,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
684,1,0.11317690116666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
684,2,0.11317903816666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
685,1,0.1131821415,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
685,2,0.11318393099999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
686,1,0.11319568233333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
686,2,0.11319750983333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
687,1,0.113200804,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
687,2,0.11320313183333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
688,1,0.11320544916666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
688,2,0.11320708433333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
689,1,0.113208905,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
689,2,0.11321090533333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
690,1,0.11321269766666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
690,2,0.11321467516666668,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
691,1,0.11321894383333332,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
691,2,0.11322087633333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
692,1,0.11322272516666668,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
692,2,0.11322449983333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
693,1,0.11322681783333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
693,2,0.11322845166666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
694,1,0.11323039733333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
694,2,0.11323243899999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
695,1,0.113236842,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
695,2,0.11323860283333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
696,1,0.11324000783333332,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
696,2,0.11324195333333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
697,1,0.11324392783333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
697,2,0.11324584533333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
698,1,0.11324821099999999,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
698,2,0.11326391083333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
699,1,0.11327140883333332,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
699,2,0.1132765625,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
700,1,0.11327830783333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
700,2,0.11328031433333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
701,1,0.1132852125,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
701,2,0.11328816983333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
702,1,0.11329156783333334,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
702,2,0.11329332749999999,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
703,1,0.11329588466666667,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
703,2,0.11329811716666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
704,1,0.11330036383333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
704,2,0.11330286933333333,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
705,1,0.11330459166666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
705,2,0.11330643333333335,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
706,1,0.11330788183333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
706,2,0.1133097965,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
707,1,0.11331136933333333,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
707,2,0.11331293466666667,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
708,1,0.113314813,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
708,2,0.11331645466666666,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
709,1,0.11331836166666666,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
709,2,0.11332018433333334,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
710,1,0.11332188700000001,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
710,2,0.11332350783333332,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
711,1,0.11332529833333332,MyAgent@0,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
711,2,0.1133268965,TimeDependentAgentLinear@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
